,id,image,title,label
1146,1147,img/depression_1147.jpg,Depressed man sitting on the bed in the dark bedroom with low light environment. Negative emotion and mental health concept Stock Photo,1
1180,1181,img/depression_1181.jpg,"Boy shouts covered his ears with his hands. Stressed child. Domestic Family violence and aggression concept violence. concept for bullying, depression stress or frustration. Stock Photo",1
591,592,img/sadness_592.jpg,Woman so sad when she look at laptop Stock Photo,1
136,137,img/sadness_137.jpg,"Bad News. Upset Asian Female Holding Smartphone, Looking At Mobile Phone Screen With Worry While Sitting On Couch At Home, Anxious Korean Woman Touching Head While Reading Unplesant Message, Closeup Stock Photo",1
87,88,img/depression_88.jpg,"Upset woman frustrated by problem with work or relationships, sitting on couch, embracing knees, covered face in hand, feeling despair and anxiety, loneliness, having psychological trouble Stock Photo",1
660,661,img/depression_661.jpg,Japanese woman holding her head Stock Photo,1
740,741,img/sadness_741.jpg,Sad Mature Woman Suffering From Agoraphobia Looking Out Of Window Stock Photo,1
253,254,img/depression_254.jpg,"Businessman with cardboard box on his head showing a crying sad expression concept for headache, depression, sadness, heartache or frustration Stock Photo",1
618,619,img/joy_619.jpg,Portrait of attractive cheerful lucky skilled girl using laptop rejoicing isolated over bright violet purple color background Stock Photo,0
412,413,img/sadness_413.jpg,Asian young man wearing casual shirt with sad expression covering face with hands while crying. depression concept over white background Stock Photo,1
570,571,img/depression_571.jpg,"Young anxious woman lying in bed staring at smartphone screen at night, reading about depression symptoms in internet, phone addicted female can not stop scrolling news media before bedtime. Anxiety. Stock Photo",1
185,186,img/joy_186.jpg,Young handsome man with beard wearing casual sweater and glasses over blue background pointing fingers to camera with happy and funny face. Good energy and vibes. Stock Photo,0
53,54,img/happiness_54.jpg,Happy businesspeople laughing while collaborating on a new project in an office. Group of diverse businesspeople using a laptop while working together in a modern workspace. Stock Photo,0
888,889,img/joy_889.jpg,Happy young businesswoman celebrating success throwing confetti overhead sitting at desk in home office Stock Photo,0
1462,1463,img/depression_1463.jpg,Depressed young woman lying in bed cannot sleep from insomnia Stock Photo,1
66,67,img/happiness_67.jpg,"Full length smiling father holding cellphone, making selfie shot, recording video with happy wife and little kids siblings. Excited parents looking at mobile screen with kids, feeling excited. Stock Photo",0
82,83,img/happiness_83.jpg,Businesswoman clapping hands after successful brainstorming session in boardroom. Business people women applauding after productive meeting. Stock Photo,0
1379,1380,img/depression_1380.jpg,"A young woman who has been a victim of human trafficking Must be in a state of fear, depression, anxiety, homesickness, family Stock Photo",1
329,330,img/happiness_330.jpg,A beautiful young asian woman enjoy listening to music with headphone with feeling happy and relaxed in the park Stock Photo,0
1476,1477,img/sadness_1477.jpg,Sad teenage girl looking out the window on a cold autumn day Stock Photo,1
615,616,img/sadness_616.jpg,Candid of young Asian single business woman stress out with project business plan on computer laptop or notebook at home office. Asian people occupational burnout syndrome concept. Stock Photo,1
1282,1283,img/sadness_1283.jpg,Sad man facing depression lying in bed Stock Photo,1
1295,1296,img/joy_1296.jpg,Happy success black boy shows winning gesture Stock Photo,0
1142,1143,img/sadness_1143.jpg,"Hugs. Sad offended young girl and cute drawn cartoon little man- blot on bright background. Concept of social issues, mentality, psychology, care. Artwork. Copy space for ad. Green and pink Stock Photo",1
108,109,img/sadness_109.jpg,"Bored young asian woman looking into distance with unamused sad expression, lean face on fist, pull grimace, annoyed standing uninterested meeting over white background, thinking pensive Stock Photo",1
639,640,img/depression_640.jpg,"Latin adult woman sitting on her bed in her room because she suffers from mental illnesses such as depression, anxiety, schizophrenia and post traumatic stress Stock Photo",1
165,166,img/joy_166.jpg,Beauty girl holding donuts and colorful air balloons laughing over pink background. Beautiful Happy Young woman on birthday holiday party with doughnuts. Joyful model Celebrating Stock Photo,0
648,649,img/sadness_649.jpg,Portrait of depressed sad woman on black background Stock Photo,1
522,523,img/joy_523.jpg,Funny guy in red t-shirt jumping and looking up. Studio portrait of emotional african male model posing on purple background. Stock Photo,0
937,938,img/depression_938.jpg,Thoughtful and depressed man looking away Stock Photo,1
25,26,img/happiness_26.jpg,happy child girl with a kite running on meadow in summer in nature Stock Photo,0
594,595,img/depression_595.jpg,"Full length desperate depressed young brunette woman sitting on floor, leaning back on bed, regretting wrong decision, thinking of troubles, relations problems break up divorce alone in bedroom. Stock Photo",1
1181,1182,img/joy_1182.jpg,Summer rest. Happy male beach vacationer enjoys freshly squeezed orange juice isolated on light blue background. Smiling man in summer clothes and with inflatable beach ball drinks juice through straw Stock Photo,0
506,507,img/joy_507.jpg,Full length body size view of pretty funky cheerful girl dancing good mood isolated over multicolor vivid neon light background Stock Photo,0
737,738,img/happiness_738.jpg,cool chinese-man winner sign Stock Photo,0
1549,1550,img/sadness_1550.jpg,Black woman with curly hair standing over blue background with sad expression covering face with hands while crying. depression concept.  Stock Photo,1
984,985,img/joy_985.jpg,Image of happy young woman celebrating birthday with multicolored air balloons and piece of pie isolated over violet background Stock Photo,0
1012,1013,img/joy_1013.jpg,"Happy woman looking on smartphone watching social and online entertainment, shopping, paying money in the digital world with fun and happiness emoticons, Social media and digital online concepts. Stock Photo",0
1360,1361,img/joy_1361.jpg,"Woman lying on the floor wearing headset surfing the net using smart phone while relaxing at home, enjoying leisure time Stock Photo",0
60,61,img/sadness_61.jpg,Sad dog waiting alone at home. Labrador retriever looking through window during rain. Stock Photo,1
1443,1444,img/sadness_1444.jpg,Little dog of breed Yorkshire Terrier in a car near the helm. Dog looking out car window. Yorkshire terrier dog watching the rain fall through car window Stock Photo,1
700,701,img/happiness_701.jpg,Funny grandmother portraits. Senior old woman dressing elegant for a special event. granny fashion model on colored backgrounds Stock Photo,0
40,41,img/depression_41.jpg,"sad serious illness woman.depressed emotion panic attacks alone sick people fear stressful.crying begging help.stop abusing domestic violence,person with health anxiety, bad frustrated exhausted  Stock Photo",1
1474,1475,img/joy_1475.jpg,"LOS ANGELES - APR 18: Anya Taylor-Joy arrives for “The Northman” Hollywood Premierel on April 18, 2022 in Hollywood, CA Editorial Stock Photo",0
1228,1229,img/joy_1229.jpg,"Good job! Happy laughing excited diverse coworkers teammates friends having fun meeting at break time in office area receiving reward for successful work, celebrating victory, achievement, good news Stock Photo",0
729,730,img/depression_730.jpg,"Unhappy young african american girl sit on sofa at home and looking at window, thinking about problem and trouble, suffering from depression or loneliness, mental illness, makes difficult decisions Stock Photo",1
586,587,img/joy_587.jpg,Happy little boy walking in field of sunflowers. Child playing with big flower and having fun. Kid exploring nature. Baby having fun. Summer activity for inquisitive children. Stock Photo,0
495,496,img/joy_496.jpg,Portrait of caucasian couple man and woman in basic t-shirts rejoicing while giving high five together isolated over yellow background Stock Photo,0
18,19,img/depression_19.jpg,"Head shot woman anxious worried woman sitting on couch at home. Frustrated confused female feels unhappy, problems in personal life, quarrel break up with boyfriend and unexpected pregnancy concept Stock Photo",1
558,559,img/joy_559.jpg,Portrait of a Happy Young Family with Kids Sitting on a Lawn in Their Front Yard on a Warm Summer Day at Home on a Picnic. Cheerful People Smile. Stock Photo,0
342,343,img/joy_343.jpg,Full length photo of young pretty girl sitting using new smartphone blogger finger directing empty space eshopping offer isolated on violet color background Stock Photo,0
817,818,img/sadness_818.jpg,"Young Asian businesswoman sit on desk wear draw sad mask paper craft bag feel bad mood with fail work project at office. Anonymous young lady mad and confuse with overwork, Work mental health. Stock Photo",1
718,719,img/joy_719.jpg,Photo of childish carefree young lovers dressed casual shirts jumping high arms hands sides isolated blue color background Stock Photo,0
1395,1396,img/sadness_1396.jpg,Couple with problems in relationship in bed   Stock Photo,1
1005,1006,img/sadness_1006.jpg,"Upset desperate man having problems with wasting money, overspending,, scam and digital fraud. Frustrated disappointed shopaholic, bankrupt holding credit card at laptop, touching face Stock Photo",1
1088,1089,img/joy_1089.jpg,Three cheerful girls friends in summer clothes taking a selfie at the beach Stock Photo,0
866,867,img/sadness_867.jpg,"Poverty - portrait of a cute young Asian boy, Filipino male against wall with copyspace. Stock Photo",1
776,777,img/happiness_777.jpg,Young happy Asian woman wearing hygienic mask to prevent infection corona virus Air pollution pm2.5 she wearing a yellow sweater shoot in shot isolated on white background Stock Photo,0
342,343,img/happiness_343.jpg,Carefree happy woman lying on green grass meadow on top of mountain edge cliff enjoying sun on her face.Enjoying nature sunset.Freedom.Enjoyment.Relaxing in mountains at sunrise.Sunshine.Daydreaming Stock Photo,0
1492,1493,img/joy_1493.jpg,"Emotion management concept, stones with painted faces symbolize different emotions. We are all different, but all together, learning to manage emotions Stock Photo",0
546,547,img/depression_547.jpg,"Suffer from depression , mental health problem. asian young woman sitting on the bed feeling depressed. Stock Photo",1
1407,1408,img/joy_1408.jpg,"Happy dreamy mature grey haired woman 50s posing tenderly looking at camera with hands in pockets, copy space on left isolated on white background. Mature people healthcare.  Stock Photo",0
457,458,img/happiness_458.jpg,"Excited young Asian couple man and woman happy celebrate success over blue background, winner concept Stock Photo",0
392,393,img/depression_393.jpg,Tired Mother Suffering from experiencing postnatal depression.Health care single mom motherhood stressful. Stock Photo,1
696,697,img/depression_697.jpg,"Mental Burnout, Problems At Work. Stressed Asian Guy Grabbing Head Thinking About Troubles Sitting At Desk Using Pc Laptop In Modern Home Office. Crisis, Entrepreneurship Business Issues, Copy Space Stock Photo",1
642,643,img/depression_643.jpg,"Side view head shot close up unhappy worried woman sitting on couch, touching forehead, feeling desperate, thinking of problems. Nervous young lady looking away, lost in thoughts alone in living room. Stock Photo",1
374,375,img/happiness_375.jpg,Happy successful multiracial business team giving a high fives gesture as they laugh and cheer their success Stock Photo,0
165,166,img/happiness_166.jpg,Full length smart young Asian man happy smile standing hand pointing to empty space on white background. Short on studio. Stock Photo,0
819,820,img/depression_820.jpg,"Frustrated stress Asian muslim woman hold her head, depressed anxiety gesture, headache pain expression, isolated on white Stock Photo",1
650,651,img/depression_651.jpg,Young woman suffering from postnatal depression at home Stock Photo,1
1468,1469,img/depression_1469.jpg,depressed expectant mom is burying her face in hands and beholding her belly with worried expression while touching it softly in the bedroom. Stock Photo,1
1511,1512,img/sadness_1512.jpg,Young hispanic woman wearing waitress apron over red background thinking looking tired and bored with depression problems with crossed arms.  Stock Photo,1
1531,1532,img/joy_1532.jpg,The girl happily runs away along a country road Stock Photo,0
149,150,img/sadness_150.jpg,beautiful sad girl by the window on a sunny day Stock Photo,1
1355,1356,img/joy_1356.jpg,father and little daughter playing near a house at the day time Stock Photo,0
1288,1289,img/depression_1289.jpg,Stressed mature woman with alarm clock lying in bed at night Stock Photo,1
543,544,img/depression_544.jpg,"Depression, anxiety, mental health disorders. Lonely unhappy depressed frustrated middle aged korean man wearing pajamas sitting on bed alone, looking through window, side view, free space Stock Photo",1
623,624,img/depression_624.jpg,Mature african woman looking outside window with uncertainty. Thoughtful mid adult woman looking away through the window while thinking about her future business after pandemic. Doubtful lady at home. Stock Photo,1
185,186,img/depression_186.jpg,young sad and desperate man awake late night on bed in darkness suffering depression and anxiety looking stressed crying alone holding pillow at harsh dramatic lightened bedroom  Stock Photo,1
634,635,img/depression_635.jpg,"Latin adult woman sitting on her bed in her room because she suffers from mental illnesses such as depression, anxiety, schizophrenia and post traumatic stress
 Stock Photo",1
633,634,img/joy_634.jpg,The young girl raised her arms up to the sun on a background of mountains  Stock Photo,0
529,530,img/happiness_530.jpg,Surprised happy beauty asian woman look at camera in excitement Expressive facial expressions Presenting some product Beautiful girl act like a telling something Isolated on yellow background  Stock Photo,0
572,573,img/happiness_573.jpg,"Happy Indian cute little adorable daughter sitting on father shoulder having fun in field, spend leisure time together in farm, girl child enjoy childhood with man outdoor, parent child relationship. Stock Photo",0
656,657,img/sadness_657.jpg,Overwhelmed old senior man suffering alone at home feeling confused sad alone on couch at home in Aging Retirement widower Dementia and Alzheimer concept. Stock Photo,1
1399,1400,img/sadness_1400.jpg,"Close up unhappy sad woman looking at red acne spots on chin in mirror, upset young female dissatisfied by unhealthy skin, touching, checking dry irritated face skin, skincare and treatment concept Stock Photo",1
789,790,img/depression_790.jpg,"Stress, headache and phone call of senior woman feeling pain, tired or exhausted. Bokeh window, mental health or ceo with depression, anxiety or migraine while talking on mobile with bad news mockup. Stock Photo",1
791,792,img/sadness_792.jpg,"Sad caucasian middle aged female freelancer, tired of working overtime online, sitting at home in the living room, took off her glasses, closed her eyes, need a rest Stock Photo",1
741,742,img/joy_742.jpg,Young beautiful smiling hipster woman in trendy summer dress clothes. Sexy carefree model posing on the street background at sunset. Positive brunette female. Cheerful and happy. Walking Stock Photo,0
449,450,img/happiness_450.jpg,A nice girl and her mother enjoy sunny morning. Good time at home. Child wakes up from sleep. Family playing under blanket on the bed in the bedroom. Stock Photo,0
872,873,img/depression_873.jpg,Sadness anxiety human eye tear crying Stock Photo,1
1176,1177,img/joy_1177.jpg,"Happy older couple sit on couch staring at cellphone screen gesturing looking overjoyed, scream with joy, read fantastic news, get great commercial offer, pension raise. Success, achievement concept Stock Photo",0
1459,1460,img/sadness_1460.jpg,Handsome Indian / asian depressed man standing isolated over green background looking stressed and nervous having  Anxiety problem. selective focus Stock Photo,1
1553,1554,img/depression_1554.jpg,Stressed businessman sitting at stairway outdoor. Business crisis or work stress concept. Stock Photo,1
1181,1182,img/sadness_1182.jpg,Sad caucasian businesswoman sitting at table and looking from window during work at office. Concept of modern successful woman. Idea of business and entrepreneur lifestyle. Young pretty blonde woman Stock Photo,1
193,194,img/happiness_194.jpg,Happy Asian man using laptop in living room. Stock Photo,0
1362,1363,img/sadness_1363.jpg,"Cyberbullying Low self esteem.kid preteen, teenager girl feeling sad and crying with bad comments and hate speech on her social media.Mental health.Bully, Tween anxiety health, Social media harassment Stock Photo",1
836,837,img/joy_837.jpg,"happiness joyful asian young adult female woman teasing yummy smiling hand hold whipped cream in plastic cup,enjoy eating asia woman toothy smile while take a break with glass of dessert in cafe Stock Photo",0
551,552,img/happiness_552.jpg,Happy woman jumping and enjoying life in field at sunset in mountains Stock Photo,0
1413,1414,img/depression_1414.jpg,"Panic attack woman, stressful depressed emotional person with anxiety disorder mental health illness, headache and migraine sitting against wall in domestic home floor for metoo (me too) concept Stock Photo",1
1188,1189,img/depression_1189.jpg,On a reflective white surface in the hands of a man are cubes with the inscription - SADNESS or STRESS. Business concept. Stock Photo,1
843,844,img/joy_844.jpg,"Spending Time With Family Is Fun. Full body length of excited African American man, woman and girl laughing and posing isolated on yellow studio wall. Cheerful father carrying daughter on back, banner Stock Photo",0
70,71,img/joy_71.jpg,"beautiful attractive stylish woman in yellow dress and straw hat holding daisy flower romantic mood posing on yellow background isolated in love summer fashion trend style, natural look Stock Photo",0
249,250,img/depression_250.jpg,Asian man reading book or bible hand over head having stressful depression sad time sitting on the table. Depression man sad serios reading book. Education learning bible religion concept. Stock Photo,1
319,320,img/sadness_320.jpg,"Upset woman frustrated by problem with work or relationships, sitting on couch, embracing knees, covered face in hand, feeling despair and anxiety, loneliness, having psychological trouble Stock Photo",1
1296,1297,img/sadness_1297.jpg,European woman has headache from moving alone. Young lady is exhausted with boxes unloading. Sad attractive girl is going to leave apartment. Annoyed young lady has problem with house. Stock Photo,1
366,367,img/depression_367.jpg,"Stressed woman overthinking events alone at home.Thinking of problems.Concentration problems.Brain/cognitive/neurological activity stimulation.Memory loss.Headache,migraine,high blood pressure,anxiety Stock Photo",1
1214,1215,img/sadness_1215.jpg,"Young hispanic man wearing sportswear drinking water covering eyes with hand, looking serious and sad. sightless, hiding and rejection concept  Stock Photo",1
302,303,img/depression_303.jpg,"woman dealing with stress, anxiety, and depression.  Stock Photo",1
247,248,img/sadness_248.jpg,young man sitting on the promenade on a cloudy day Stock Photo,1
962,963,img/joy_963.jpg,Joyful young flatmates in domestic clothes watching hilarious movie on tablet while resting together on comfy bed in dark bedroom Stock Photo,0
410,411,img/sadness_411.jpg,"Sad young Middle Eastern man suffering from headache or migraine, touching head massaging temples. Stressed guy sitting on couch with painful face expression feeling terrible weakness or depression Stock Photo",1
474,475,img/joy_475.jpg,Cheerful indian son sitting on father shoulder playing at home with african mother. Playful little boy enjoying spending time with parents at home. Flying child enjoying playing with his ethnic family Stock Photo,0
596,597,img/joy_597.jpg,Full length photo collage in old fashion pin up pop art style two funny people man girl dancing crazy excitement nice painted neon sketch pullovers Stock Photo,0
108,109,img/joy_109.jpg,Wooden cubes in the form of a loading battery and the inscription: joy. A symbol of joy in life Stock Photo,0
110,111,img/happiness_111.jpg,Millennial asian young woman looking mobile phone laughing with good news or discount voucher for shopping online at home.Happy and cheerful woman looking on cellphone app read message feel excited Stock Photo,0
1144,1145,img/depression_1145.jpg,"Calm elderly lady sleeping in fetal pose after taking medications against insomnia. Senior woman suffering from pain, lying on bed near pills, painkillers. Healthcare, therapy concept. Top above view Stock Photo",1
908,909,img/sadness_909.jpg,Blown his mind. Failed and stressed businessman is tired to work. Businessman feeling stress with emotional expression. Contemporary art collage. Motivated worker. Concept of business Stock Photo,1
464,465,img/depression_465.jpg,Upset millennial woman in medical facemask sit look in window feeling lonely quarantine alone at home. Unhappy sad young Caucasian female in facial mask suffer from covid-19 pandemics. Corona concept. Stock Photo,1
257,258,img/happiness_258.jpg,Woman riding bicycle with her legs in the air Stock Photo,0
146,147,img/depression_147.jpg,"Sad depressed woman in bed. Lonely person with stress, insomnia and trouble sleeping. Anxiety, sorrow, solitude, grief or panic. Restless tired and desperate girl crying with emotion. Stock Photo",1
1371,1372,img/depression_1372.jpg,Sad man facing depression lying in bed Stock Photo,1
1169,1170,img/joy_1170.jpg,Laughing excited millennial family couple embracing by computer screen winning prize at lottery or sports betting. Loving young wife sharing amazed husband joy of getting reward perfect job proposal Stock Photo,0
560,561,img/depression_561.jpg,Depressed Asian middle aged woman in the room. Stock Photo,1
1175,1176,img/sadness_1176.jpg,"Young sad woman wearing a face mask looking through the window with her reflection on the glass, self isolated at home. Coronavirus and Quarentine concept Stock Photo",1
677,678,img/sadness_678.jpg,"Asian woman sitting on wood floor beside window light in a dark room. Hold and bend head to look at mobile phone screen to check message, chat bad news or wait for a reply by feeling sad or hopeless Stock Photo",1
1460,1461,img/joy_1461.jpg,Cyberpunk mockup banner of youngster guy fly dance big summer food snack isolated on pastel yellow color background Stock Photo,0
1539,1540,img/joy_1540.jpg,"Joyful African American Guy Brushing Teeth With Toothbrush At Home And Smiling At Camera, Happy Black Millennial Male Making Daily Dental Care At Home, Closeup Portrait With Copy Space Stock Photo",0
484,485,img/happiness_485.jpg,Photo of cool attractive business lady short hairstyle friendly smiling responsible person arms crossed wear casual green shirt yellow pants isolated blue color background Stock Photo,0
475,476,img/joy_476.jpg,"Portrait of excited screaming young asian woman standing in red dress isolated over white background, Wow and surprised business woman concept Stock Photo",0
1085,1086,img/depression_1086.jpg,"Social media jealousy. Young depressed woman addicted to mobile phone lying in bed at home, scrolling social media, feeling envious of lives of others, reading what people posting and sharing online Stock Photo",1
317,318,img/depression_318.jpg,"Young woman suffering from a severe depression/anxiety (color toned image; double exposure technique is used to convey the mood of unease, progression of the anxiety/depression) Stock Photo",1
1453,1454,img/joy_1454.jpg,"Funny beautiful woman singing into spatula, cooking in modern kitchen, holding spatula as microphone, dancing, listening to music, playful girl having fun with kitchenware, preparing food. Stock Photo",0
1484,1485,img/joy_1485.jpg,"Traveler woman walking on vacation joy nature view scenic landscape Lailay beach Krabi, Attraction famous popular place tourist travel Phuket Thailand summer holiday trip, Beautiful destination Asia Stock Photo",0
1012,1013,img/sadness_1013.jpg,Beautiful indian couple standing apart from each other while being in a quarrel on grey background. Stock Photo,1
1406,1407,img/sadness_1407.jpg,Young woman feeling happy and free overcoming mental fears and life's problems.  Stock Photo,1
1533,1534,img/sadness_1534.jpg,Obese Woman with fat upset bored of dieting Weight loss fail  Fat diet and scale sad asian woman on weight scale at home weight control. Stock Photo,1
757,758,img/joy_758.jpg,Photo of funny funky boyfriend girlfriend dressed chef singing kitchen microphones isolated purple color background Stock Photo,0
874,875,img/depression_875.jpg,"Meeting with psychologist. Young woman, consultant helps sad man cope with depression, despair, problems in life. Mental health, psychotherapy, depression, social issues, support, assistant concept Stock Photo",1
467,468,img/joy_468.jpg,"Excited woman looking at laptop screen, rejoicing good news, happy laughing girl reading email or message in social network, win online lottery, great shopping offer, sitting on cozy sofa at home Stock Photo",0
294,295,img/depression_295.jpg,Coronavirus outbreak:  A woman reading news/updates about coronavirus and getting anxiety/depression. Global pandemic. Lockdown mental health. Stock Photo,1
1546,1547,img/depression_1547.jpg,Thinking pregnant Asian woman concept. Maternity melancholy. Stock Photo,1
842,843,img/depression_843.jpg,Portrait of unhappy angry mature asian man with stylish short beard looking at cemera with negative suspicious. Casual retired hispanic people feeling worry or unpleasant at outside cafe concept. Stock Photo,1
286,287,img/depression_287.jpg,"Depressed man sitting head in hands on the stairs in building. with low light environment, dramatic concept, concept of Major depressive disorder, unemployed, sadness, depressed and human problems, Stock Photo",1
240,241,img/sadness_241.jpg,"Portrait of upset little boy, Kid sad face, Unhappy child looking out, Emotion portrait of toddler, Spoiled children concept  Stock Photo",1
1421,1422,img/depression_1422.jpg,"Tired upset mature old businesswoman suffering from strong chronic headache migraine or memory loss at work, stressed dizzy fatigued middle aged senior woman office worker feels pain in aching head Stock Photo",1
764,765,img/happiness_765.jpg,"Asian family spending time together on holiday in living room at home. Attractive happy parents, father and mother play wood block toy with young two kid girl daughter in house. Activity relationship. Stock Photo",0
1428,1429,img/sadness_1429.jpg,Sad bored girl at a party on the background of dancing and drinking friends. Stock Photo,1
1274,1275,img/depression_1275.jpg,"Top view of depressed sad young woman lie relax in bed look in distance thinking remembering, upset stressed millennial female rest in home bedroom feel sick suffer from illness or depression Stock Photo",1
422,423,img/happiness_423.jpg,"Pure youth crazy. English cocker spaniel young dog is posing. Cute playful white-braun doggy or pet is playing and looking happy isolated on white background. Concept of motion, action, movement. Stock Photo",0
59,60,img/happiness_60.jpg,"Happy family spending good time at the beach together, taking selfie Stock Photo",0
1108,1109,img/sadness_1109.jpg,A sad bearded man stands in casual wear with his head and shoulders bent down in depressed posture. Loss and regret. Failure and depression. Negative thoughts. Stock Photo,1
364,365,img/happiness_365.jpg,Image of cute young lady standing isolated over blue background. Looking camera showing peace gesture. Stock Photo,0
32,33,img/joy_33.jpg,"inspiration, joy and happiness concept, silhouette of woman with many flying balloons on the beach Stock Photo",0
224,225,img/depression_225.jpg,Frustrated sad millennial young woman sitting at the office desk or home. Covering face with hand female worker feels unhealthy headache or eyestrain. Student has a problems receive bad news concept Stock Photo,1
618,619,img/sadness_619.jpg,"Close up caring mother hugging, calming upset little daughter, sitting on couch at home, mum comforting offended sad preschool girl, expressing love and support, child psychologist concept Stock Photo",1
248,249,img/joy_249.jpg,Cheerful pretty girl holding umbrella while strolling outside. She is turning back and looking at camera with true delight and sincere smile. Copy space in right side Stock Photo,0
142,143,img/depression_143.jpg,"Depressed sad attractive woman crying on sofa couch at home feeling lonely tired and worried suffering depression in mental health, loneliness and isolation concept. Psychology, solitude and people Stock Photo",1
514,515,img/sadness_515.jpg,"Young tired single mother suffers from headache closed eyes touch forehead sitting on couch while her daughter and son running around her and shouting, female babysitter feels exhausted by noisy kids Stock Photo",1
502,503,img/depression_503.jpg,Tired stressed out mother holding her baby Stock Photo,1
490,491,img/joy_491.jpg,Full length fun portrait of happy energetic young Asian businessman jumping in mid-air isolated on studio blue background with copy space Stock Photo,0
984,985,img/sadness_985.jpg,"Novi Sad square and architecture street view, Vojvodina region of Serbia Stock Photo",1
743,744,img/happiness_744.jpg,banner three happy puppy dogs smiling on isolated yellow background. Stock Photo,0
1436,1437,img/joy_1437.jpg,"Smiling mature woman wearing headphones writing notes, using laptop, sitting at table at home, aged female wearing glasses listening to lecture, watching webinar, studying online, learning language Stock Photo",0
1068,1069,img/sadness_1069.jpg,Portrait of sad man facing depression Stock Photo,1
688,689,img/happiness_689.jpg,Young woman asian happy smiling celebrate. While her using laptop sitting on white chair isolate on bright yellow background. Stock Photo,0
1268,1269,img/joy_1269.jpg,Joyful man in casual clothes piggybacking excited stylish woman while standing against white wall and having fun on street in daytime Stock Photo,0
1271,1272,img/depression_1272.jpg,"Seated in bed in the morning middle-aged woman touch face with hand closed eyes suffers from barometric pressure headache migraine, old female feels unhappy upset health or personal problems concept Stock Photo",1
404,405,img/happiness_405.jpg,Business colleagues working together in cafe Stock Photo,0
1366,1367,img/depression_1367.jpg,Unhappy middle aged woman sitting on a sofa in the living room. Stock Photo,1
1341,1342,img/joy_1342.jpg,Young multiracial hipster people having fun in summer party celebration - Group of young friends laughing and celebrating all together while throwing coloured confetti at weekend event outdoors Stock Photo,0
283,284,img/happiness_284.jpg,"Cheerful asian woman standing isolated over gray background, holding mobile phone, celebrating Stock Photo",0
845,846,img/depression_846.jpg,"Pensive sad hispanic teenager boy sitting on floor and hugging pillow. Depression, anxiety and mental health concept Stock Photo",1
1445,1446,img/depression_1446.jpg,"Depressed young beautiful Asian woman sitting on kitchen floor with hugging knees. Loneliness sad teenage girl living alone at home and cry. Mental health, drug abuse and social issue concept. Stock Photo",1
1252,1253,img/sadness_1253.jpg,"Portrait of blonde teenage boy on dark background outdoor. Low key close up shot of a young teen boy, adolescence. Selective focus. Loneliness, sadness, adolescent anxiety, emotional. Stock Photo",1
1336,1337,img/joy_1337.jpg,"Luxury hotel beach vacation ocean overwater bungalows suite resort. Happy woman tourist jumping of joy in funny pool toy flamingo float excited to be in Bora Bora, French Polynesia. Stock Photo",0
850,851,img/sadness_851.jpg,sad girl near window thinking about something Stock Photo,1
282,283,img/happiness_283.jpg,three generation happy asian family walking outdoors in park Stock Photo,0
1478,1479,img/depression_1479.jpg,Japanese junior high school girls blocking up in the living room Stock Photo,1
148,149,img/sadness_149.jpg,Young woman using phone by window Stock Photo,1
651,652,img/depression_652.jpg,"Upset mature man with his wife in bed hehind him, relationship problems concept. Stock Photo",1
1444,1445,img/joy_1445.jpg,Full length body size view of cheery attractive guy walking copy space isolated over bright teal turquoise color background Stock Photo,0
1479,1480,img/depression_1480.jpg,Stress at work.  Stock Photo,1
292,293,img/joy_293.jpg,"Portrait of pretty woman with dark clean skin and beautiful smile laughing out loud at funny joke while having fun indoors with friends, closing eyes in joy, looking carefree and relaxed. Stock Photo",0
223,224,img/joy_224.jpg,"LOS ANGELES - JAN 15: Anya Taylor-Joy at the 28th Annual Critics Choice Awards at Fairmont Century Plaza on January 15, 2023 in Los Angeles, CA. 
 Editorial Stock Photo",0
738,739,img/joy_739.jpg,Portrait of attractive glad cheerful man manager demonstrating ad copy space isolated over grey color background Stock Photo,0
653,654,img/joy_654.jpg,Christian worship God together in Church hall in front of music stage Stock Photo,0
1006,1007,img/joy_1007.jpg,"Vivacious young bearded man wearing black T-shirt over blue studio background, giggles joyfully, covers mouth, has natural laughter, hears positive story or funny anecdote Stock Photo",0
623,624,img/sadness_624.jpg,"People search through the rubble for loved ones who were lost in the earthquake in Syria and Turkey.
Aleppo, Syria February 12, 2023 Editorial Stock Photo",1
317,318,img/sadness_318.jpg,"Woman using cellphone while laying on the bed, looking sad Stock Photo",1
445,446,img/depression_446.jpg,A man are sad and stressed in black background Stock Photo,1
113,114,img/depression_114.jpg,"image of wooden dummy with worried stressed thoughts. depression, obsessive compulsive, adhd, anxiety disorders concept Stock Photo",1
1042,1043,img/joy_1043.jpg,Portrait of mature woman laughing against grey background. Successful middle aged woman in casual with toothy smile looking at camera. Cheerful happy beautiful latin lady smiling with copy space. Stock Photo,0
923,924,img/sadness_924.jpg,Picture of sad elderly man sitting in the wheelchair while looking out the window in the retirement home Stock Photo,1
799,800,img/depression_800.jpg,"Young sad man sitting on bed after quarrel with wife. hotel, travel, relationships, and sexual problems concept - upset man sitting on the bed with woman on the back Stock Photo",1
989,990,img/sadness_990.jpg,Exhausted and sad woman alone at home near the window with closed eyes and depressed expression on face. Closeup portrait of adult female people with sadness. People and mental burnout problems life Stock Photo,1
